Individual_n,Trial_n,Individual
189,23,7.33676172259834e-07
189,24,4.2075178718903317e-07
189,25,1.9723436928131832e-07
190,0,0.3506395798924903
190,1,0.20204937279257573
190,2,0.1135387998822669
190,3,0.06271689951453008
190,4,0.03427994072470464
190,5,0.018622158170078174
190,6,0.010081408620212451
190,7,0.005447385907504931
190,8,0.002940474152896777
190,9,0.0015863162282446774
190,10,0.000855503678653613
190,11,0.000461218953464404
190,12,0.0002487283948401364
190,13,0.00013416826758183564
190,14,7.235825094975556e-05
190,15,3.9039254520312205e-05
190,16,2.1038651798144237e-05
190,17,1.1382699344530955e-05
190,18,6.07788595952119e-06
190,19,3.2764676550778304e-06
190,20,1.905560825243846e-06
190,21,9.518865088375961e-07
190,22,4.7504935063447107e-07
190,23,2.3663077153290857e-07
190,24,2.3663077153290857e-07
190,25,1.7702612675751794e-07
191,0,0.14269562818551973
191,1,0.09792419530893282
191,2,0.06759222604776338
191,3,0.04682882883096651
191,4,0.0325226412012668
191,5,0.022623501796969925
191,6,0.01575466253305391
191,7,0.010979615230807815
191,8,0.007655702610263382
191,9,0.005339942951449905
191,10,0.0037256107523532256
191,11,0.002599738617190872
191,12,0.0018143282129855498
191,13,0.0012663231089206084
191,14,0.0008838401033969268
191,15,0.0006169305040927275
191,16,0.00043066598916963184
191,17,0.0003006682589145049
191,18,0.00020989038492158496
191,19,0.00014653064752534473
191,20,0.00010224439645722949
191,21,7.136919046357715e-05
191,22,4.991151834443652e-05
191,23,3.4771938571487304e-05
191,24,2.4281521091018554e-05
191,25,1.6950149783645507e-05
192,0,0.37764083443385466
192,1,0.30055681465369566
192,2,0.24144410191279753
192,3,0.1952005982230316
192,4,0.15913773177367552
192,5,0.13016500173312529
192,6,0.10672826169234617
192,7,0.08767416177493437
192,8,0.07212474046450956
192,9,0.05939891038638456
192,10,0.04896112380725248
192,11,0.04038532672625883
192,12,0.03332992492419584
192,13,0.02751918731433256
192,14,0.02272959647876127
192,15,0.018778941018403605
192,16,0.015518626553834514
192,17,0.012826761586488322
192,18,0.010603508336366252
192,19,0.008766671998323039
192,20,0.007248839719117717
192,21,0.005994281155885295
192,22,0.004957219941438273
192,23,0.004099807126344279
192,24,0.0033908098767410078
192,25,0.002804598195375041
193,0,0.06941892557089013
193,1,0.03621425085012597
193,2,0.01886816673223657
193,3,0.009823102282926266
193,4,0.005111951159879391
193,5,0.0026596372598854945
193,6,0.0013835614198891566
193,7,0.0007197444910256312
193,8,0.0003744547838417933
193,9,0.00019474677984399058
193,10,0.00010128669683617808
193,11,5.270891134423472e-05
193,12,2.7436541959469096e-05
193,13,1.4263915464107768e-05
193,14,7.409381314937846e-06
193,15,3.833102628414409e-06
193,16,2.04496328515269e-06
193,17,1.0316843239710494e-06
193,18,5.548471657679244e-07
193,19,3.1642858666636187e-07
193,20,1.3761465234019e-07
193,21,1.3761465234019e-07
193,22,1.840536278940874e-08
193,23,1.840536278940874e-08
193,24,1.840536278940874e-08
193,25,1.840536278940874e-08
194,0,0.029847831427042504
194,1,0.024624020754282494
194,2,0.020307154356424828
194,3,0.01674202173847439
194,4,0.013799340425913353
194,5,0.011371464430277367
194,6,0.009369105993692894
194,7,0.0077182361473489
194,8,0.006357462107126732
194,9,0.005236060320322533
194,10,0.004312128721659203
194,11,0.00355103701252224
194,12,0.002924055754129906
194,13,0.002407700716440697
194,14,0.001982421575968285
194,15,0.0016322442879128651
194,16,0.00134381741184475
194,17,0.001106412111704369
194,18,0.0009109088768410878
194,19,0.0007499167313027577
194,20,0.000617356001322289
194,21,0.0005082795013833241
194,22,0.00041845530170681045
194,23,0.0003444263328957753
194,24,0.00028362959522487685
194,25,0.00023344248432399795
195,0,0.34686738384583204
195,1,0.08014196289398878
195,2,0.017550290950324232
195,3,0.003779829867865736
195,4,0.0008108629069587536
195,5,0.00017380846359937863
195,6,3.7313827063734095e-05
195,7,7.690318610364955e-06
195,8,1.6106448432751108e-06
195,9,4.781565925426889e-07
195,10,2.3973801344112644e-07
195,11,6.092407911495457e-08
195,12,6.092407911495457e-08
195,13,6.092407911495457e-08
195,14,1.3194343395639407e-09
195,15,1.3194343395639407e-09
195,16,1.3194343395639407e-09
195,17,1.3194343395639407e-09
195,18,1.3194343395639407e-09
195,19,1.3194343395639407e-09
195,20,1.3194343395639407e-09
195,21,1.3194343395639407e-09
195,22,1.3194343395639407e-09
195,23,1.3194343395639407e-09
195,24,1.3194343395639407e-09
195,25,1.3194343395639407e-09
196,0,0.2865354393541397
196,1,0.1830540274202408
196,2,0.11374968038197175
196,3,0.06932496772404328
196,4,0.041712639194685375
196,5,0.024896142345625316
196,6,0.014785168033796703
196,7,0.008754250866133129
196,8,0.005174038273054515
196,9,0.0030546163141311755
196,10,0.0018023227274002185
196,11,0.0010628675043167224
196,12,0.0006269191324295154
196,13,0.00036954627628937864
196,14,0.0002179120599807849
196,15,0.00012838588352814817
196,16,7.569537754670286e-05
196,17,4.458175297394895e-05
196,18,2.622352238312864e-05
196,19,1.5375477034007545e-05
196,20,9.295803266917702e-06
196,21,5.36189671174192e-06
196,22,3.2161294998278578e-06
196,23,1.904827314769264e-06
196,24,1.1895715774645765e-06
196,25,5.935251297106703e-07
197,0,0.1912564059349965
197,1,0.09308827124566543
197,2,0.04677903853387344
197,3,0.023850442990965726
197,4,0.012246253118224026
197,5,0.006309868917174222
197,6,0.0032571574303578155
197,7,0.0016828795525501983
197,8,0.0008697529885243194
197,9,0.000449778661436917
197,10,0.0002324601265858428
197,11,0.00012016497582900687
197,12,6.21100518177764e-05
197,13,3.2069310850979527e-05
197,14,1.6572103209377964e-05
197,15,8.704290099026402e-06
197,16,4.412755675198277e-06
197,17,2.266988463284214e-06
197,18,1.3133141468779641e-06
197,19,5.980584095732766e-07
197,20,3.596398304717141e-07
197,21,2.4043054092093286e-07
197,22,1.212212513701516e-07
197,23,2.011961819370356e-09
197,24,2.011961819370356e-09
197,25,2.011961819370356e-09
198,0,0.287265000153906
198,1,0.10700833540094579
198,2,0.0408137414945432
198,3,0.016731676865942124
198,4,0.0068159077657529155
198,5,0.0027692888273068705
198,6,0.0011239026082822123
198,7,0.0004558537496396342
198,8,0.00018489103449070843
198,9,7.498006952488812e-05
198,10,3.0395795232895928e-05
198,11,1.239519251072796e-05
198,12,5.004216558579522e-06
198,13,2.0239843198099905e-06
198,14,8.31891424302178e-07
198,15,3.55054266099053e-07
198,16,1.166356869974905e-07
198,17,1.166356869974905e-07
198,18,1.166356869974905e-07
198,19,2.5736025532907547e-09
198,20,2.5736025532907547e-09
198,21,2.5736025532907547e-09
198,22,2.5736025532907547e-09
198,23,2.5736025532907547e-09
198,24,2.5736025532907547e-09
198,25,2.5736025532907547e-09
199,0,0.37374212869188017
199,1,0.24788653381845183
199,2,0.16425454147836394
199,3,0.10854547747155852
199,4,0.0715373707630319
199,5,0.04704397448083586
199,6,0.030886645398346846
199,7,0.020255382142273848
199,8,0.013272936425415938
199,9,0.008692975125519697
199,10,0.0056912852146310255
199,11,0.0037252260067147658
199,12,0.0024379444935006545
199,13,0.0015953732349557326
199,14,0.001043970666138594
199,15,0.0006830645420236037
199,16,0.0004468513347787306
199,17,0.0002923560955209181
199,18,0.00019126661798185562
199,19,0.00012510546228117203
199,20,8.183249017423844e-05
199,21,5.357988855070328e-05
199,22,3.5042844025556796e-05
199,23,2.288349649137711e-05
199,24,1.5015683381025546e-05
199,25,9.830079285566562e-06
200,0,0.4817744724808627
200,1,0.3288033835946017
200,2,0.23222794461831386
200,3,0.16732963252648647
200,4,0.12210484672173794
200,5,0.08985912132844265
200,6,0.06651543903931911
200,7,0.049439006334393576
200,8,0.036855303531735495
200,9,0.027533584123700217
200,10,0.020601951366513327
200,11,0.015433245187848166
200,12,0.011571206933110312
200,13,0.008681231027691916
200,14,0.006516107207387045
200,15,0.0048927300034457
200,16,0.003674753790944174
200,17,0.002760522848218039
200,18,0.0020740263520174773
200,19,0.0015584610758715423
200,20,0.0011711649952822478
200,21,0.0008801155148440154
200,22,0.0006615154801302703
200,23,0.0004972003756457122
200,24,0.00037368465050990896
200,25,0.00028088021859462575
201,0,0.05950063010402573
201,1,0.02593640526481522
201,2,0.011280666195830236
201,3,0.004901181065520177
201,4,0.0021284623975361683
201,5,0.0009241505498494007
201,6,0.00040117939659012336
201,7,0.00017417510696304817
201,8,7.558902450455207e-05
201,9,3.285249420059699e-05
201,10,1.4285647353062814e-05
201,11,6.209217985997384e-06
201,12,2.692543944249337e-06
201,13,1.1726255024768761e-06
201,14,4.87172087559884e-07
201,15,2.4875350845832145e-07
201,16,1.295442189075402e-07
201,17,4.013725174445426e-08
201,18,4.013725174445426e-08
201,19,4.013725174445426e-08
201,20,1.0334929356758948e-08
201,21,1.0334929356758948e-08
201,22,1.0334929356758948e-08
201,23,1.0334929356758948e-08
201,24,1.0334929356758948e-08
201,25,1.0334929356758948e-08
202,0,0.13211877002928962
202,1,0.08873901620124092
202,2,0.05923432960723152
202,3,0.03936479344580879
202,4,0.026079752590401073
202,5,0.017241873886330028
202,6,0.011382796909553905
202,7,0.007507660534126659
202,8,0.004948594715340038
202,9,0.0032604719660114245
202,10,0.0021476532480548816
202,11,0.0014143373033832507
202,12,0.0009313012621234851
202,13,0.0006131912729572253
202,14,0.00040374055121650265
202,15,0.00026581540320624875
202,16,0.00017503752921332882
202,17,0.00011519446585883664
202,18,7.585540030707882e-05
202,19,4.998698447455929e-05
202,20,3.2940056068797574e-05
202,21,2.1674778206248746e-05
202,22,1.4224197609324918e-05
202,23,9.336616737742887e-06
202,24,6.1775705646471835e-06
202,25,4.031803352733121e-06
203,0,0.11712892052237334
203,1,0.10538122728685306
203,2,0.094812608512439
203,3,0.08530447557786869
203,4,0.07675037458757328
203,5,0.06905440166810917
203,6,0.06213036850313114
203,7,0.05590090826372074
203,8,0.05029616430620121
203,9,0.04525349214891361
203,10,0.0407165654025452
203,11,0.036634541305102575
203,12,0.032961822303332555
203,13,0.029657400401629674
203,14,0.026684261115588415
203,15,0.024009204658068883
203,16,0.02160236910203861
203,17,0.019436872752703893
203,18,0.017488396914996374
203,19,0.015735305102862585
203,20,0.014157927783526647
203,21,0.012738741191424596
203,22,0.011461771281756628
203,23,0.010312832149066198
203,24,0.009279049190081823
203,25,0.008348918708361852
204,0,0.34714660090843286
204,1,0.2244450156156167
204,2,0.140283555215989
204,3,0.08556661052146997
204,4,0.05134365004936303
204,5,0.030488223261032954
204,6,0.01798769874015893
204,7,0.010571450418625727
204,8,0.006198376840744868
204,9,0.003629416650925532
204,10,0.0021234456960305126
204,11,0.0012416545812233837
204,12,0.000725955194626704
204,13,0.00042435569206322743
204,14,0.00024804515281762196
204,15,0.00014492911735619618
204,16,8.472842613305165e-05
204,17,4.94424764260204e-05
204,18,2.8819269333735242e-05
204,19,1.6898340378657117e-05
204,20,9.864992295161024e-06
204,21,5.811876450434461e-06
204,22,3.427690659418836e-06
204,23,1.8779698952586799e-06
204,24,1.1627141579539924e-06
204,25,6.858769997508674e-07
205,0,0.1720535791675707
205,1,0.09389400847360097
205,2,0.050772014931883436
205,3,0.02729982502862416
205,4,0.014631334618773084
205,5,0.007827583626951795
205,6,0.004183474854673963
205,7,0.0022348202030321174
205,8,0.0011934078495164924
205,9,0.0006371773044725471
205,10,0.00034022696420155096
205,11,0.0001816190044542365
205,12,9.704001351795721e-05
205,13,5.174048348866034e-05
205,14,2.7660206999402526e-05
205,15,1.478560372791815e-05
205,16,7.871464933972838e-06
205,17,4.1759769578986194e-06
205,18,2.2686283250861194e-06
205,19,1.1957447191290882e-06
205,20,6.593029161505726e-07
205,21,3.6127969227361945e-07
205,22,1.2286111317205695e-07
205,23,6.325646839666632e-08
205,24,6.325646839666632e-08
205,25,6.325646839666632e-08
206,0,0.46690059873939127
206,1,0.29126713845611185
206,2,0.17847130868316263
206,3,0.10771767470717997
206,4,0.0643121418702659
206,5,0.03812293383956522
206,6,0.022496801351314488
206,7,0.013239186738735143
206,8,0.0077782091844138534
206,9,0.004565220807796422
206,10,0.0026779589402732284
206,11,0.0015703854310569199
206,12,0.000920694803005162
206,13,0.0005396423089560898
206,14,0.0003163633096274765
206,15,0.0001853523004111679
206,16,0.00010864112258524017
206,17,6.375882506937103e-05
206,18,3.729436278909759e-05
206,19,2.185675979227142e-05
206,20,1.2796853786412044e-05
206,21,7.5516450461776685e-06
206,22,4.392598873081965e-06
206,23,2.6044595298202466e-06
206,24,1.4719712790878248e-06
206,25,9.355294761093091e-07
207,0,0.19117809904898342
207,1,0.06505878342474636
207,2,0.02246810568655666
207,3,0.007790342701327169
207,4,0.002704516781222188
207,5,0.0009393848308437702
207,6,0.00032623185003932686
207,7,0.00011338366354640694
207,8,3.935469473537179e-05
207,9,1.3724697481953818e-05
207,10,4.724396120869834e-06
207,11,1.6845592373249119e-06
207,12,6.116756313678806e-07
207,13,3.136524074909275e-07
207,14,1.348384731647556e-07
207,15,1.5629183613974362e-08
207,16,1.5629183613974362e-08
207,17,1.5629183613974362e-08
207,18,1.5629183613974362e-08
207,19,1.5629183613974362e-08
207,20,1.5629183613974362e-08
207,21,1.5629183613974362e-08
207,22,1.5629183613974362e-08
207,23,1.5629183613974362e-08
207,24,1.5629183613974362e-08
207,25,1.5629183613974362e-08
208,0,0.25576885791136805
208,1,0.19543754310919825
208,2,0.14799707384421412
208,3,0.11122956128432337
208,4,0.08308636398627345
208,5,0.06176441164328639
208,6,0.045742206290503185
208,7,0.03377925606085841
208,8,0.02489089222266261
208,9,0.018311552718420665
208,10,0.013454906657477061
208,11,0.009877555087347667
208,12,0.007246486857672374
208,13,0.005313627436896007
208,14,0.003894917681952159
208,15,0.002854220584173839
208,16,0.002091161921759288
208,17,0.0015319511444765732
208,18,0.0011221096070009873
208,19,0.0008218810112673447
208,20,0.0006019398720461533
208,21,0.00044082851721827243
208,22,0.000322811320562999
208,23,0.0002363845856386826
208,24,0.00017308445288721774
208,25,0.00012671203925196384
209,0,0.48798007892253337
209,1,0.3456772677767509
209,2,0.24783635513665614
209,3,0.1786916069853538
209,4,0.1291773133146995
209,5,0.09349409865024028
209,6,0.06770114229800639
209,7,0.049031954275392864
209,8,0.03551171349170146
209,9,0.025718551145815227
209,10,0.01862512158038554
209,11,0.013487380014681194
209,12,0.009766440855287883
209,13,0.007071714864992473
209,14,0.005120378004335735
209,15,0.0037074498999351
209,16,0.00268433617236552
209,17,0.00194351004245219
209,18,0.0014071278441184498
209,19,0.00101880358340678
209,20,0.0007376484740012623
209,21,0.000534039007448528
209,22,0.0003866963255637623
209,23,0.0002800040114158131
209,24,0.00020263718249735607
209,25,0.00014672802569803967
210,0,0.06943051578557202
210,1,0.062487468738910645
210,2,0.05623869659459302
210,3,0.05061481954610059
210,4,0.04555337192570874
210,5,0.04099802734410474
210,6,0.036898241062519044
210,7,0.03320841552769849
210,8,0.0298875427440376
210,9,0.026898787041065186
210,10,0.024208889026996583
210,11,0.021788046379444093
210,12,0.01960919858967969
210,13,0.017648265381214112
210,14,0.015883491058704347
210,15,0.014295146484729737
210,16,0.012865588684436768
210,17,0.011579022426959962
210,18,0.010421142597553223
210,19,0.009379014988300294
210,20,0.008441135902759522
210,21,0.00759701492345044
210,22,0.006837294121143311
210,23,0.0061535692409248055
210,24,0.005538210888263673
210,25,0.004984364529010743
211,0,0.3703335127926757
211,1,0.1943722269631316
211,2,0.10011132575043935
211,3,0.050896247396557515
211,4,0.025680085191815083
211,5,0.012904306421368306
211,6,0.006470700273602192
211,7,0.003241141805737202
211,8,0.0016225776768614697
211,9,0.000812073717205708
211,10,0.000406344900219624
211,11,0.00020333148011464353
211,12,0.00010170556077260251
211,13,5.098200806874509e-05
211,14,2.535201081532712e-05
211,15,1.2775430767719698e-05
211,16,6.397733776752901e-06
211,17,3.2982922484325883e-06
211,18,1.5697575499462602e-06
211,19,7.94897167866182e-07
211,20,4.968739439892289e-07
211,21,7.964143056149453e-08
211,22,7.964143056149453e-08
211,23,2.0036785786103906e-08
211,24,2.0036785786103906e-08
211,25,2.0036785786103906e-08
212,0,0.1112193189540378
212,1,0.09030232056765475
212,2,0.08127208836166777
212,3,0.07314487956254401
212,4,0.06583039313344874
212,5,0.05924735441594042
212,6,0.05332261919765391
212,7,0.047990357873725076
212,8,0.043191323427247186
212,9,0.038872192052888055
212,10,0.0349849708357326
212,11,0.031486476210641046
212,12,0.028337831048058648
212,13,0.02550404742150225
212,14,0.022953646627949853
212,15,0.020658279208230157
212,16,0.01859244927554049
212,17,0.01673320159106173
212,18,0.015059883145379205
212,19,0.013553897289322991
212,20,0.0121985100188724
212,21,0.010978656260060449
212,22,0.009880790857361932
212,23,0.008892709759759088
212,24,0.008003438262032647
212,25,0.00720309689431109
213,0,0.23337133045169978
213,1,0.14368267173740534
213,2,0.08899558896991877
213,3,0.05527575130436091
213,4,0.034379018497201486
213,5,0.02139748449299006
213,6,0.013323081683846993
213,7,0.008297396850320382
213,8,0.00516821260425715
213,9,0.0032193195340362024
213,10,0.0020054709431853723
213,11,0.0012493860242095423
213,12,0.0007783305165496301
213,13,0.0004848968503203821
213,14,0.00030214900943903444
213,15,0.00018818492862848757
213,16,0.00011725540134577273
213,17,7.308835956720827e-05
213,18,4.55510136809778e-05
213,19,2.8444480630440694e-05
213,20,1.771564457087038e-05
213,21,1.1039924356026631e-05
213,22,6.807994576973897e-06
213,23,4.304599496407491e-06
213,24,2.6356694426965532e-06
213,25,1.6223904815149126e-06
214,0,0.1919577429315572
214,1,0.13385483718128255
214,2,0.09309706187458089
214,3,0.06460145211429646
214,4,0.04474595284671834
214,5,0.030950159790230303
214,6,0.021386117698860674
214,7,0.014766664268684893
214,8,0.010190815689278154
214,9,0.007030339004707842
214,10,0.004848809005928545
214,11,0.003343672516060381
214,12,0.0023054192087178516
214,13,0.001589388611031084
214,14,0.0010957429430012988
214,15,0.000755340816689043
214,16,0.0005206773302083301
214,17,0.0003589699289326953
214,18,0.00024739003391316405
214,19,0.00017050004215291015
214,20,0.00011745190830281249
214,21,8.103347034504882e-05
214,22,5.5761100960283194e-05
214,23,3.847575397541991e-05
214,24,2.6495220375566397e-05
214,25,1.826977939656249e-05
215,0,0.36422848114233675
215,1,0.2531862647221631
215,2,0.17708333739500703
215,3,0.1241729796813077
215,4,0.10543763050299348
215,5,0.09296601423483553
215,6,0.08198922285299959
215,7,0.07232277998190584
215,8,0.0638062895224637
215,9,0.05630027660589876
215,10,0.04968273052435579
215,11,0.04384713777762117
215,12,0.03869997867804231
215,13,0.03415935644369783
215,14,0.030153089849764725
215,15,0.026617997972781082
215,16,0.02349823126059236
215,17,0.020744854299837967
215,18,0.01831465372305574
215,19,0.016169542162234207
215,20,0.014276021807009598
215,21,0.012604469148928543
215,22,0.011128777353579422
215,23,0.00982599863272371
215,24,0.008675867407137772
215,25,0.007660442678744217
216,0,0.24064081943879445
216,1,0.19620335976878722
216,2,0.15989700089494308
216,3,0.13021465520660003
216,4,0.10595554988185485
216,5,0.08614526073733886
216,6,0.06998495142261107
216,7,0.05681672076980193
216,8,0.046098092005649405
216,9,0.03738189618388732
216,10,0.030300253436961966
216,11,0.02455092351237853
216,12,0.019886293814578848
216,13,0.01610375325481017
216,14,0.013037898943820792
216,15,0.010553875372806387
216,16,0.008541875884929495
216,17,0.006912642524638968
216,18,0.005593621538081961
216,19,0.0045259384373815825
216,20,0.003661820099750357
216,21,0.0029625235060842803
216,22,0.0023966817120703032
216,23,0.0019388286332281401
216,24,0.001568415568271475
216,25,0.0012687532166631987
217,0,0.201274409198277
217,1,0.13697977294873476
217,2,0.09180273046445131
217,3,0.06084377994488954
217,4,0.040012016200535294
217,5,0.026173069381229874
217,6,0.0170596384043622
217,7,0.011093273066990372
217,8,0.007202341460697648
217,9,0.004671409034245011
217,10,0.00302787055920839
217,11,0.0019616626734662024
217,12,0.0012706064219403235
217,13,0.0008228563303875891
217,14,0.0005328797335553137
217,15,0.00034506549786805785
217,16,0.00022341241788148558
217,17,0.00014461507748841917
217,18,9.353389691590941e-05
217,19,6.0632132999893784e-05
217,20,3.929367017030394e-05
217,21,2.5405787937637925e-05
217,22,1.646509122132933e-05
217,23,1.068344067811644e-05
217,24,6.86874341249144e-06
217,25,4.424952976700425e-06
218,0,0.32429286722632455
218,1,0.2794133115241151
218,2,0.24148538593741464
218,3,0.20919923369380045
218,4,0.1815637189576249
218,5,0.15780830268355417
218,6,0.13732040558548975
218,7,0.1196043405363183
218,8,0.10425320152731943
218,9,0.09092904512377786
218,10,0.07934854809733438
218,11,0.06927244250269937
218,12,0.060497372193060395
218,13,0.052849619431219574
218,14,0.046180247111044403
218,15,0.040361075443945404
218,16,0.03528153781386423
218,17,0.03084599856825876
218,18,0.026971637053213593
218,19,0.023586525363646027
218,20,0.020628287238798615
218,21,0.018042548341475007
218,22,0.01578205708952951
218,23,0.013805626673422333
218,24,0.012077360195837494
218,25,0.010565920514784333
219,0,0.41912083391880905
219,1,0.3489995456192485
219,2,0.2916553846452228
219,3,0.24426313553786194
219,4,0.2048311537954799
219,5,0.17188288335537827
219,6,0.1442804044935695
219,7,0.12978629832005417
219,8,0.11680767004227555
219,9,0.10512690310215866
219,10,0.09461420838570511
219,11,0.08515279059147751
219,12,0.07663750712609207
219,13,0.06897375051712906
219,14,0.06207637552952683
219,15,0.05586873059010422
219,16,0.05028186802601731
219,17,0.04525367979741013
219,18,0.04072831635212815
219,19,0.03665547136998093
219,20,0.032989934727906345
219,21,0.029690936848878025
219,22,0.02672185067868149
219,23,0.02404965524411118
219,24,0.02164469723439133
219,25,0.019480214164017795
220,0,0.10906916155501134
220,1,0.04514323963804967
220,2,0.0187691976039005
220,3,0.007815771242816516
220,4,0.003256611963946887
220,5,0.0013572503535342895
220,6,0.000565700670917102
220,7,0.00023578896208531486
220,8,9.82214419437133e-05
220,9,4.0941378314562904e-05
220,10,1.7039915759631263e-05
220,11,7.14554472691642e-06
220,12,2.973219592639076e-06
220,13,1.1850802493773571e-06
220,14,5.890338016234509e-07
220,15,2.3140593297110712e-07
220,16,1.1219664342032587e-07
220,17,1.1219664342032587e-07
220,18,5.2591998644935245e-08
220,19,5.2591998644935245e-08
220,20,7.01264613045538e-09
220,21,7.01264613045538e-09
220,22,7.01264613045538e-09
220,23,7.01264613045538e-09
220,24,7.01264613045538e-09
220,25,7.01264613045538e-09
221,0,0.41136186655478324
221,1,0.3702256613584026
221,2,0.33320313032584037
221,3,0.29988282259421195
221,4,0.2698945337148174
221,5,0.24290507372336234
221,6,0.21861457165198173
221,7,0.19675307806448783
221,8,0.1770777636380657
221,9,0.15936999853567924
221,10,0.14343302782492484
221,11,0.12908970650153007
221,12,0.11618071135001029
221,13,0.1045626931996807
221,14,0.09410636957602347
221,15,0.0846957498403057
221,16,0.0762261682363018
221,17,0.06860356863455619
221,18,0.06174319323019828
221,19,0.055568867287205115
221,20,0.05001198585944022
221,21,0.045010798534916296
221,22,0.04050975378470267
221,23,0.036458783707188025
221,24,0.03281288679556693
221,25,0.029531591496036902
222,0,0.4079907738880235
222,1,0.223449786873253
222,2,0.12772043582955184
222,3,0.07445647356072249
222,4,0.04385127660790267
222,5,0.025971850128563068
222,6,0.015431662769706866
222,7,0.00918610927620711
222,8,0.005474170418174884
222,9,0.0032642686084825012
222,10,0.0019473635868150208
222,11,0.0011619531826096985
222,12,0.0006934010700303528
222,13,0.00041373607674421997
222,14,0.000246962280662677
222,15,0.00014742252388777466
222,16,8.793708840193482e-05
222,17,5.2531929405352784e-05
222,18,3.137228051008911e-05
222,19,1.867649117293091e-05
222,20,1.116630593123169e-05
222,21,6.636352928302003e-06
222,22,3.954143913409425e-06
222,23,2.464027794024659e-06
222,24,1.3911441880676279e-06
222,25,9.143070298645029e-07
223,0,0.47061451400839893
223,1,0.36636664594733326
223,2,0.2794968100937566
223,3,0.20942928518378345
223,4,0.15456136192404835
223,5,0.11267103876196949
223,6,0.08134474481665699
223,7,0.05829759563529102
223,8,0.041551551476355475
223,9,0.029496750489111823
223,10,0.020878097668524664
223,11,0.014746865883704108
223,12,0.010400495186682623
223,13,0.0073273989113530336
223,14,0.005158385887976569
223,15,0.0036295863541325746
223,16,0.0025527688416203675
223,17,0.0017949553879460511
223,18,0.0012619706543645082
223,19,0.0008870574387273011
223,20,0.0006235453041752992
223,21,0.00043823446356860973
223,22,0.0003080579193791566
223,23,0.0002165051850041566
223,24,0.00015213216864673473
223,25,0.00010695184790698864
224,0,0.13780388445864
224,1,0.11014420003900804
224,2,0.08762365789423265
224,3,0.06943640322695055
224,4,0.05484825582514086
224,5,0.0432124754906682
224,6,0.033973993969061755
224,7,0.026665928077795886
224,8,0.020901980114081287
224,9,0.016366662693121814
224,10,0.012804748725989246
224,11,0.010011347246268176
224,12,0.00782335014353075
224,13,0.006111027908423328
224,14,0.004772009563544177
224,15,0.0037254712105778687
224,16,0.0029078742981938355
224,17,0.0022693297387150757
224,18,0.0017708262921360962
224,19,0.0013816675663975708
224,20,0.001077952098944568
224,21,0.0008409640313176148
224,22,0.000656070423224353
224,23,0.0005118271828679077
224,24,0.00039923400888719485
224,25,0.00031143636713304446
225,0,0.17106556542476403
225,1,0.10478734620174157
225,2,0.06445425398906457
225,3,0.039726015406453485
225,4,0.02451085694392907
225,5,0.015131946879231806
225,6,0.00934493191798913
225,7,0.0057721699055074405
225,8,0.003565844374501581
225,9,0.0022029841717122745
225,10,0.0013610685642598819
225,11,0.0008408988293050479
225,12,0.000519570189320917
225,13,0.00032096751292931547
225,14,0.00019836075862633695
225,15,0.00012254365047204008
225,16,7.575400432335844e-05
225,17,4.678614696251859e-05
225,18,2.8904753529901406e-05
225,19,1.781828960167875e-05
225,20,1.0963755452508828e-05
225,21,6.791430318231484e-06
225,22,4.228430592889687e-06
225,23,2.5595005391787495e-06
225,24,1.6058262227724995e-06
225,25,1.0097797750185933e-06
226,0,0.4734549526915697
226,1,0.30087256476737534
226,2,0.19006633803702866
226,3,0.11917716309882675
226,4,0.07426369235374009
226,5,0.04606747672416245
226,6,0.028489232514872898
226,7,0.017583251451030124
226,8,0.010838389848246921
226,9,0.006675482247844089
226,10,0.0041095022902635225
226,11,0.00252908513404404
226,12,0.0015560989127305636
226,13,0.0009573702559617647
226,14,0.0005889539466050753
226,15,0.0003623370871690401
226,16,0.00022280261374985066
226,17,0.00013703152991806355
226,18,8.428141929184285e-05
226,19,5.185649253403035e-05
226,20,3.18293318894991e-05
226,21,1.9550775065768633e-05
226,22,1.2100194468844805e-05
226,23,7.451032176364336e-06
226,24,4.5304045823701955e-06
226,25,2.861474528659258e-06
227,0,0.06110452026929891
227,1,0.039196743675136925
227,2,0.025214090057278038
227,3,0.01624746532049215
227,4,0.010481073566341759
227,5,0.006765826650524498
227,6,0.0043694517096523056
227,7,0.0028227707823756942
227,8,0.001823826738262535
227,9,0.0011786064585689315
227,10,0.000761582561397911
227,11,0.0004922291716579208
227,12,0.00031818360891378017
227,13,0.00020556063261067958
227,14,0.0001329025706294784
227,15,8.59341105464706e-05
227,16,5.547613706624599e-05
227,17,3.5866208935142474e-05
227,18,2.3259826565147357e-05
227,19,1.5004583263755755e-05
227,20,9.69976987874599e-06
227,21,6.272502804161029e-06
227,22,3.97772398030849e-06
227,23,2.6068171504745052e-06
227,24,1.6829451564559506e-06
227,25,1.1167010310897396e-06
228,0,0.12348984441478217
228,1,0.10867029688079322
228,2,0.09556795916278327
228,3,0.08399606755692923
228,4,0.07378595581967795
228,5,0.0647855725022074
228,6,0.05685824415404761
228,7,0.049881356570315005
228,8,0.04374523720462287
228,9,0.038351910922121646
228,10,0.033614131424021365
228,11,0.029454338166308047
228,12,0.025803643080782535
228,13,0.02260102591235602
228,14,0.019792484852862002
228,15,0.017330336186480166
228,16,0.015172439429354312
228,17,0.013281645986628177
